Freq.	V(vout)/V(vin)
3.89851485148479e+008	(1.72016414359424e+001dB,1.66274532996792e+002°)
3.89888988898854e+008	(1.72016094001232e+001dB,1.66273280730717e+002°)
3.89926492649229e+008	(1.72015773636974e+001dB,1.66272028489140e+002°)
3.89963996399604e+008	(1.72015453266658e+001dB,1.66270776272049e+002°)
3.90001500149979e+008	(1.72015132890282e+001dB,1.66269524079429e+002°)
3.90039003900354e+008	(1.72014812507862e+001dB,1.66268271911338e+002°)
3.90076507650729e+008	(1.72014492119395e+001dB,1.66267019767735e+002°)
3.90114011401104e+008	(1.72014171724892e+001dB,1.66265767648615e+002°)
3.90151515151479e+008	(1.72013851324338e+001dB,1.66264515553951e+002°)
3.90189018901854e+008	(1.72013530917761e+001dB,1.66263263483813e+002°)
3.90226522652229e+008	(1.72013210505151e+001dB,1.66262011438126e+002°)
3.90264026402604e+008	(1.72012890086511e+001dB,1.66260759416916e+002°)
3.90301530152979e+008	(1.72012569661851e+001dB,1.66259507420184e+002°)
3.90339033903354e+008	(1.72012249231175e+001dB,1.66258255447925e+002°)
3.90376537653729e+008	(1.72011928794485e+001dB,1.66257003500139e+002°)
3.90414041404104e+008	(1.72011608351788e+001dB,1.66255751576853e+002°)
3.90451545154480e+008	(1.72011287903088e+001dB,1.66254499678022e+002°)
3.90489048904855e+008	(1.72010967448383e+001dB,1.66253247803634e+002°)
3.90526552655230e+008	(1.72010646987679e+001dB,1.66251995953727e+002°)
3.90564056405605e+008	(1.72010326520989e+001dB,1.66250744128290e+002°)
3.90601560155980e+008	(1.72010006048305e+001dB,1.66249492327316e+002°)
3.90639063906355e+008	(1.72009685569636e+001dB,1.66248240550784e+002°)
3.90676567656730e+008	(1.72009365084991e+001dB,1.66246988798705e+002°)
3.90714071407105e+008	(1.72009044594365e+001dB,1.66245737071091e+002°)
3.90751575157480e+008	(1.72008724097766e+001dB,1.66244485367908e+002°)
3.90789078907855e+008	(1.72008403595205e+001dB,1.66243233689223e+002°)
3.90826582658230e+008	(1.72008083086680e+001dB,1.66241982034975e+002°)
3.90864086408605e+008	(1.72007762572190e+001dB,1.66240730405145e+002°)
3.90901590158980e+008	(1.72007442051745e+001dB,1.66239478799770e+002°)
3.90939093909355e+008	(1.72007121525353e+001dB,1.66238227218862e+002°)
3.90976597659730e+008	(1.72006800993011e+001dB,1.66236975662372e+002°)
3.91014101410105e+008	(1.72006480454724e+001dB,1.66235724130329e+002°)
3.91051605160480e+008	(1.72006159910500e+001dB,1.66234472622718e+002°)
3.91089108910855e+008	(1.72005839360335e+001dB,1.66233221139541e+002°)
3.91126612661230e+008	(1.72005518804246e+001dB,1.66231969680798e+002°)
3.91164116411605e+008	(1.72005198242225e+001dB,1.66230718246486e+002°)
3.91201620161980e+008	(1.72004877674279e+001dB,1.66229466836578e+002°)
3.91239123912355e+008	(1.72004557100420e+001dB,1.66228215451126e+002°)
3.91276627662730e+008	(1.72004236520649e+001dB,1.66226964090118e+002°)
3.91314131413105e+008	(1.72003915934963e+001dB,1.66225712753523e+002°)
3.91351635163480e+008	(1.72003595343371e+001dB,1.66224461441340e+002°)
3.91389138913855e+008	(1.72003274745876e+001dB,1.66223210153571e+002°)
3.91426642664230e+008	(1.72002954142481e+001dB,1.66221958890214e+002°)
3.91464146414605e+008	(1.72002633533195e+001dB,1.66220707651284e+002°)
3.91501650164980e+008	(1.72002312918017e+001dB,1.66219456436769e+002°)
3.91539153915355e+008	(1.72001992296955e+001dB,1.66218205246664e+002°)
3.91576657665730e+008	(1.72001671670013e+001dB,1.66216954080971e+002°)
3.91614161416106e+008	(1.72001351037187e+001dB,1.66215702939657e+002°)
3.91651665166481e+008	(1.72001030398494e+001dB,1.66214451822800e+002°)
3.91689168916856e+008	(1.72000709753928e+001dB,1.66213200730319e+002°)
3.91726672667231e+008	(1.72000389103496e+001dB,1.66211949662232e+002°)
3.91764176417606e+008	(1.72000068447205e+001dB,1.66210698618567e+002°)
3.91801680167981e+008	(1.71999747785058e+001dB,1.66209447599278e+002°)
3.91839183918356e+008	(1.71999427117053e+001dB,1.66208196604391e+002°)
3.91876687668731e+008	(1.71999106443197e+001dB,1.66206945633889e+002°)
3.91914191419106e+008	(1.71998785763500e+001dB,1.66205694687775e+002°)
3.91951695169481e+008	(1.71998465077964e+001dB,1.66204443766087e+002°)
3.91989198919856e+008	(1.71998144386590e+001dB,1.66203192868762e+002°)
3.92026702670231e+008	(1.71997823689380e+001dB,1.66201941995813e+002°)
3.92064206420606e+008	(1.71997502986346e+001dB,1.66200691147271e+002°)
3.92101710170981e+008	(1.71997182277485e+001dB,1.66199440323101e+002°)
3.92139213921356e+008	(1.71996861562806e+001dB,1.66198189523313e+002°)
3.92176717671731e+008	(1.71996540842309e+001dB,1.66196938747906e+002°)
3.92214221422106e+008	(1.71996220116000e+001dB,1.66195687996861e+002°)
3.92251725172481e+008	(1.71995899383885e+001dB,1.66194437270215e+002°)
3.92289228922856e+008	(1.71995578645961e+001dB,1.66193186567922e+002°)
3.92326732673231e+008	(1.71995257902239e+001dB,1.66191935889995e+002°)
3.92364236423606e+008	(1.71994937152720e+001dB,1.66190685236437e+002°)
3.92401740173981e+008	(1.71994616397415e+001dB,1.66189434607262e+002°)
3.92439243924356e+008	(1.71994295636318e+001dB,1.66188184002447e+002°)
3.92476747674731e+008	(1.71993974869435e+001dB,1.66186933421975e+002°)
3.92514251425106e+008	(1.71993654096777e+001dB,1.66185682865885e+002°)
3.92551755175481e+008	(1.71993333318336e+001dB,1.66184432334109e+002°)
3.92589258925856e+008	(1.71993012534136e+001dB,1.66183181826763e+002°)
3.92626762676231e+008	(1.71992691744160e+001dB,1.66181931343732e+002°)
3.92664266426606e+008	(1.71992370948420e+001dB,1.66180680885027e+002°)
3.92701770176981e+008	(1.71992050146926e+001dB,1.66179430450712e+002°)
3.92739273927356e+008	(1.71991729339676e+001dB,1.66178180040746e+002°)
3.92776777677732e+008	(1.71991408526672e+001dB,1.66176929655110e+002°)
3.92814281428107e+008	(1.71991087707925e+001dB,1.66175679293816e+002°)
3.92851785178482e+008	(1.71990766883433e+001dB,1.66174428956863e+002°)
3.92889288928857e+008	(1.71990446053201e+001dB,1.66173178644258e+002°)
3.92926792679232e+008	(1.71990125217236e+001dB,1.66171928355991e+002°)
3.92964296429607e+008	(1.71989804375541e+001dB,1.66170678092083e+002°)
3.93001800179982e+008	(1.71989483528117e+001dB,1.66169427852483e+002°)
3.93039303930357e+008	(1.71989162674975e+001dB,1.66168177637225e+002°)
3.93076807680732e+008	(1.71988841816110e+001dB,1.66166927446287e+002°)
3.93114311431107e+008	(1.71988520951533e+001dB,1.66165677279685e+002°)
3.93151815181482e+008	(1.71988200081245e+001dB,1.66164427137410e+002°)
3.93189318931857e+008	(1.71987879205255e+001dB,1.66163177019470e+002°)
3.93226822682232e+008	(1.71987558323555e+001dB,1.66161926925833e+002°)
3.93264326432607e+008	(1.71987237436161e+001dB,1.66160676856501e+002°)
3.93301830182982e+008	(1.71986916543074e+001dB,1.66159426811515e+002°)
3.93339333933357e+008	(1.71986595644300e+001dB,1.66158176790875e+002°)
3.93376837683732e+008	(1.71986274739837e+001dB,1.66156926794512e+002°)
3.93414341434107e+008	(1.71985953829691e+001dB,1.66155676822462e+002°)
3.93451845184482e+008	(1.71985632913868e+001dB,1.66154426874717e+002°)
3.93489348934857e+008	(1.71985311992371e+001dB,1.66153176951299e+002°)
3.93526852685232e+008	(1.71984991065212e+001dB,1.66151927052194e+002°)
3.93564356435607e+008	(1.71984670132381e+001dB,1.66150677177387e+002°)
3.93601860185982e+008	(1.71984349193885e+001dB,1.66149427326855e+002°)
3.93639363936357e+008	(1.71984028249739e+001dB,1.66148177500676e+002°)
3.93676867686732e+008	(1.71983707299936e+001dB,1.66146927698762e+002°)
3.93714371437107e+008	(1.71983386344486e+001dB,1.66145677921164e+002°)
3.93751875187482e+008	(1.71983065383391e+001dB,1.66144428167848e+002°)
3.93789378937857e+008	(1.71982744416653e+001dB,1.66143178438827e+002°)
3.93826882688232e+008	(1.71982423444280e+001dB,1.66141928734078e+002°)
3.93864386438607e+008	(1.71982102466275e+001dB,1.66140679053665e+002°)
3.93901890188982e+008	(1.71981781482636e+001dB,1.66139429397504e+002°)
3.93939393939358e+008	(1.71981460493375e+001dB,1.66138179765611e+002°)
3.93976897689733e+008	(1.71981139498499e+001dB,1.66136930158054e+002°)
3.94014401440108e+008	(1.71980818497999e+001dB,1.66135680574750e+002°)
3.94051905190483e+008	(1.71980497491888e+001dB,1.66134431015721e+002°)
3.94089408940858e+008	(1.71980176480174e+001dB,1.66133181480990e+002°)
3.94126912691233e+008	(1.71979855462847e+001dB,1.66131931970504e+002°)
3.94164416441608e+008	(1.71979534439925e+001dB,1.66130682484318e+002°)
3.94201920191983e+008	(1.71979213411402e+001dB,1.66129433022370e+002°)
3.94239423942358e+008	(1.71978892377295e+001dB,1.66128183584732e+002°)
3.94276927692733e+008	(1.71978571337597e+001dB,1.66126934171356e+002°)
3.94314431443108e+008	(1.71978250292314e+001dB,1.66125684782230e+002°)
3.94351935193483e+008	(1.71977929241448e+001dB,1.66124435417382e+002°)
3.94389438943858e+008	(1.71977608185009e+001dB,1.66123186076790e+002°)
3.94426942694233e+008	(1.71977287122998e+001dB,1.66121936760440e+002°)
3.94464446444608e+008	(1.71976966055416e+001dB,1.66120687468365e+002°)
3.94501950194983e+008	(1.71976644982273e+001dB,1.66119438200542e+002°)
3.94539453945358e+008	(1.71976323903570e+001dB,1.66118188956985e+002°)
3.94576957695733e+008	(1.71976002819312e+001dB,1.66116939737657e+002°)
3.94614461446108e+008	(1.71975681729499e+001dB,1.66115690542573e+002°)
3.94651965196483e+008	(1.71975360634145e+001dB,1.66114441371793e+002°)
3.94689468946858e+008	(1.71975039533244e+001dB,1.66113192225219e+002°)
3.94726972697233e+008	(1.71974718426802e+001dB,1.66111943102895e+002°)
3.94764476447608e+008	(1.71974397314824e+001dB,1.66110694004789e+002°)
3.94801980197983e+008	(1.71974076197318e+001dB,1.66109444930958e+002°)
3.94839483948358e+008	(1.71973755074281e+001dB,1.66108195881338e+002°)
3.94876987698733e+008	(1.71973433945726e+001dB,1.66106946855989e+002°)
3.94914491449108e+008	(1.71973112811645e+001dB,1.66105697854846e+002°)
3.94951995199483e+008	(1.71972791672053e+001dB,1.66104448877944e+002°)
3.94989498949858e+008	(1.71972470526950e+001dB,1.66103199925267e+002°)
3.95027002700233e+008	(1.71972149376340e+001dB,1.66101950996830e+002°)
3.95064506450608e+008	(1.71971828220225e+001dB,1.66100702092616e+002°)
3.95102010200984e+008	(1.71971507058607e+001dB,1.66099453212589e+002°)
3.95139513951359e+008	(1.71971185891507e+001dB,1.66098204356842e+002°)
3.95177017701734e+008	(1.71970864718902e+001dB,1.66096955525284e+002°)
3.95214521452109e+008	(1.71970543540818e+001dB,1.66095706717958e+002°)
3.95252025202484e+008	(1.71970222357252e+001dB,1.66094457934845e+002°)
3.95289528952859e+008	(1.71969901168201e+001dB,1.66093209175927e+002°)
3.95327032703234e+008	(1.71969579973680e+001dB,1.66091960441238e+002°)
3.95364536453609e+008	(1.71969258773688e+001dB,1.66090711730773e+002°)
3.95402040203984e+008	(1.71968937568226e+001dB,1.66089463044505e+002°)
3.95439543954359e+008	(1.71968616357307e+001dB,1.66088214382440e+002°)
3.95477047704734e+008	(1.71968295140922e+001dB,1.66086965744569e+002°)
3.95514551455109e+008	(1.71967973919089e+001dB,1.66085717130929e+002°)
3.95552055205484e+008	(1.71967652691805e+001dB,1.66084468541484e+002°)
3.95589558955859e+008	(1.71967331459075e+001dB,1.66083219976236e+002°)
3.95627062706234e+008	(1.71967010220901e+001dB,1.66081971435174e+002°)
3.95664566456609e+008	(1.71966688977286e+001dB,1.66080722918298e+002°)
3.95702070206984e+008	(1.71966367728238e+001dB,1.66079474425631e+002°)
3.95739573957359e+008	(1.71966046473760e+001dB,1.66078225957149e+002°)
3.95777077707734e+008	(1.71965725213858e+001dB,1.66076977512871e+002°)
3.95814581458109e+008	(1.71965403948533e+001dB,1.66075729092761e+002°)
3.95852085208484e+008	(1.71965082677785e+001dB,1.66074480696842e+002°)
3.95889588958859e+008	(1.71964761401629e+001dB,1.66073232325105e+002°)
3.95927092709234e+008	(1.71964440120059e+001dB,1.66071983977552e+002°)
3.95964596459609e+008	(1.71964118833088e+001dB,1.66070735654190e+002°)
3.96002100209984e+008	(1.71963797540711e+001dB,1.66069487354990e+002°)
3.96039603960359e+008	(1.71963476242935e+001dB,1.66068239079962e+002°)
3.96077107710734e+008	(1.71963154939766e+001dB,1.66066990829107e+002°)
3.96114611461109e+008	(1.71962833631206e+001dB,1.66065742602425e+002°)
3.96152115211484e+008	(1.71962512317266e+001dB,1.66064494399939e+002°)
3.96189618961859e+008	(1.71962190997936e+001dB,1.66063246221583e+002°)
3.96227122712235e+008	(1.71961869673230e+001dB,1.66061998067414e+002°)
3.96264626462610e+008	(1.71961548343152e+001dB,1.66060749937400e+002°)
3.96302130212985e+008	(1.71961227007705e+001dB,1.66059501831550e+002°)
3.96339633963360e+008	(1.71960905666889e+001dB,1.66058253749851e+002°)
3.96377137713735e+008	(1.71960584320713e+001dB,1.66057005692327e+002°)
3.96414641464110e+008	(1.71960262969183e+001dB,1.66055757658959e+002°)
3.96452145214485e+008	(1.71959941612295e+001dB,1.66054509649723e+002°)
3.96489648964860e+008	(1.71959620250059e+001dB,1.66053261664656e+002°)
3.96527152715235e+008	(1.71959298882477e+001dB,1.66052013703732e+002°)
3.96564656465610e+008	(1.71958977509549e+001dB,1.66050765766941e+002°)
3.96602160215985e+008	(1.71958656131292e+001dB,1.66049517854331e+002°)
3.96639663966360e+008	(1.71958334747694e+001dB,1.66048269965847e+002°)
3.96677167716735e+008	(1.71958013358767e+001dB,1.66047022101492e+002°)
3.96714671467110e+008	(1.71957691964519e+001dB,1.66045774261285e+002°)
3.96752175217485e+008	(1.71957370564943e+001dB,1.66044526445224e+002°)
3.96789678967860e+008	(1.71957049160057e+001dB,1.66043278653305e+002°)
3.96827182718235e+008	(1.71956727749854e+001dB,1.66042030885501e+002°)
3.96864686468610e+008	(1.71956406334340e+001dB,1.66040783141840e+002°)
3.96902190218985e+008	(1.71956084913522e+001dB,1.66039535422309e+002°)
3.96939693969360e+008	(1.71955763487399e+001dB,1.66038287726876e+002°)
3.96977197719735e+008	(1.71955442055986e+001dB,1.66037040055618e+002°)
3.97014701470110e+008	(1.71955120619275e+001dB,1.66035792408458e+002°)
3.97052205220485e+008	(1.71954799177276e+001dB,1.66034544785432e+002°)
3.97089708970860e+008	(1.71954477729992e+001dB,1.66033297186514e+002°)
3.97127212721235e+008	(1.71954156277422e+001dB,1.66032049611716e+002°)
3.97164716471610e+008	(1.71953834819580e+001dB,1.66030802061048e+002°)
3.97202220221985e+008	(1.71953513356465e+001dB,1.66029554534474e+002°)
3.97239723972360e+008	(1.71953191888077e+001dB,1.66028307032023e+002°)
3.97277227722735e+008	(1.71952870414422e+001dB,1.66027059553672e+002°)
3.97314731473110e+008	(1.71952548935511e+001dB,1.66025812099440e+002°)
3.97352235223485e+008	(1.71952227451339e+001dB,1.66024564669306e+002°)
3.97389738973861e+008	(1.71951905961919e+001dB,1.66023317263301e+002°)
3.97427242724236e+008	(1.71951584467246e+001dB,1.66022069881380e+002°)
3.97464746474611e+008	(1.71951262967324e+001dB,1.66020822523527e+002°)
3.97502250224986e+008	(1.71950941462166e+001dB,1.66019575189831e+002°)
3.97539753975361e+008	(1.71950619951769e+001dB,1.66018327880214e+002°)
3.97577257725736e+008	(1.71950298436137e+001dB,1.66017080594660e+002°)
3.97614761476111e+008	(1.71949976915282e+001dB,1.66015833333242e+002°)
3.97652265226486e+008	(1.71949655389195e+001dB,1.66014586095882e+002°)
3.97689768976861e+008	(1.71949333857891e+001dB,1.66013338882627e+002°)
3.97727272727236e+008	(1.71949012321366e+001dB,1.66012091693454e+002°)
3.97764776477611e+008	(1.71948690779625e+001dB,1.66010844528348e+002°)
3.97802280227986e+008	(1.71948369232688e+001dB,1.66009597387371e+002°)
3.97839783978361e+008	(1.71948047680533e+001dB,1.66008350270434e+002°)
3.97877287728736e+008	(1.71947726123181e+001dB,1.66007103177571e+002°)
3.97914791479111e+008	(1.71947404560634e+001dB,1.66005856108823e+002°)
3.97952295229486e+008	(1.71947082992890e+001dB,1.66004609064124e+002°)
3.97989798979861e+008	(1.71946761419961e+001dB,1.66003362043509e+002°)
3.98027302730236e+008	(1.71946439841842e+001dB,1.66002115046946e+002°)
3.98064806480611e+008	(1.71946118258547e+001dB,1.66000868074484e+002°)
3.98102310230986e+008	(1.71945796670068e+001dB,1.65999621126048e+002°)
3.98139813981361e+008	(1.71945475076423e+001dB,1.65998374201721e+002°)
3.98177317731736e+008	(1.71945153477604e+001dB,1.65997127301421e+002°)
3.98214821482111e+008	(1.71944831873626e+001dB,1.65995880425208e+002°)
3.98252325232486e+008	(1.71944510264479e+001dB,1.65994633573037e+002°)
3.98289828982861e+008	(1.71944188650180e+001dB,1.65993386744940e+002°)
3.98327332733236e+008	(1.71943867030725e+001dB,1.65992139940887e+002°)
3.98364836483611e+008	(1.71943545406123e+001dB,1.65990893160883e+002°)
3.98402340233986e+008	(1.71943223776374e+001dB,1.65989646404937e+002°)
3.98439843984361e+008	(1.71942902141485e+001dB,1.65988399673050e+002°)
3.98477347734736e+008	(1.71942580501458e+001dB,1.65987152965204e+002°)
3.98514851485111e+008	(1.71942258856299e+001dB,1.65985906281391e+002°)
3.98552355235487e+008	(1.71941937206009e+001dB,1.65984659621630e+002°)
3.98589858985862e+008	(1.71941615550593e+001dB,1.65983412985890e+002°)
3.98627362736237e+008	(1.71941293890058e+001dB,1.65982166374225e+002°)
3.98664866486612e+008	(1.71940972224404e+001dB,1.65980919786580e+002°)
3.98702370236987e+008	(1.71940650553638e+001dB,1.65979673222979e+002°)
3.98739873987362e+008	(1.71940328877760e+001dB,1.65978426683384e+002°)
3.98777377737737e+008	(1.71940007196781e+001dB,1.65977180167857e+002°)
3.98814881488112e+008	(1.71939685510698e+001dB,1.65975933676333e+002°)
3.98852385238487e+008	(1.71939363819518e+001dB,1.65974687208847e+002°)
3.98889888988862e+008	(1.71939042123243e+001dB,1.65973440765373e+002°)
3.98927392739237e+008	(1.71938720421884e+001dB,1.65972194345936e+002°)
3.98964896489612e+008	(1.71938398715439e+001dB,1.65970947950548e+002°)
3.99002400239987e+008	(1.71938077003909e+001dB,1.65969701579152e+002°)
3.99039903990362e+008	(1.71937755287300e+001dB,1.65968455231768e+002°)
3.99077407740737e+008	(1.71937433565624e+001dB,1.65967208908416e+002°)
3.99114911491112e+008	(1.71937111838873e+001dB,1.65965962609058e+002°)
3.99152415241487e+008	(1.71936790107056e+001dB,1.65964716333723e+002°)
3.99189918991862e+008	(1.71936468370182e+001dB,1.65963470082404e+002°)
3.99227422742237e+008	(1.71936146628246e+001dB,1.65962223855071e+002°)
3.99264926492612e+008	(1.71935824881262e+001dB,1.65960977651772e+002°)
3.99302430242987e+008	(1.71935503129225e+001dB,1.65959731472470e+002°)
3.99339933993362e+008	(1.71935181372145e+001dB,1.65958485317167e+002°)
3.99377437743737e+008	(1.71934859610023e+001dB,1.65957239185864e+002°)
3.99414941494112e+008	(1.71934537842857e+001dB,1.65955993078556e+002°)
3.99452445244487e+008	(1.71934216070664e+001dB,1.65954746995240e+002°)
3.99489948994862e+008	(1.71933894293435e+001dB,1.65953500935906e+002°)
3.99527452745237e+008	(1.71933572511186e+001dB,1.65952254900582e+002°)
3.99564956495612e+008	(1.71933250723919e+001dB,1.65951008889278e+002°)
3.99602460245987e+008	(1.71932928931629e+001dB,1.65949762901918e+002°)
3.99639963996362e+008	(1.71932607134325e+001dB,1.65948516938562e+002°)
3.99677467746737e+008	(1.71932285332014e+001dB,1.65947270999192e+002°)
3.99714971497113e+008	(1.71931963524695e+001dB,1.65946025083802e+002°)
3.99752475247488e+008	(1.71931641712377e+001dB,1.65944779192389e+002°)
3.99789978997863e+008	(1.71931319895057e+001dB,1.65943533324964e+002°)
3.99827482748238e+008	(1.71930998072746e+001dB,1.65942287481498e+002°)
3.99864986498613e+008	(1.71930676245444e+001dB,1.65941041662016e+002°)
3.99902490248988e+008	(1.71930354413154e+001dB,1.65939795866503e+002°)
3.99939993999363e+008	(1.71930032575888e+001dB,1.65938550094981e+002°)
3.99977497749738e+008	(1.71929710733639e+001dB,1.65937304347412e+002°)
4.00015001500113e+008	(1.71929388886419e+001dB,1.65936058623789e+002°)
4.00052505250488e+008	(1.71929067034229e+001dB,1.65934812924169e+002°)
4.00090009000863e+008	(1.71928745177068e+001dB,1.65933567248484e+002°)
4.00127512751238e+008	(1.71928423314947e+001dB,1.65932321596743e+002°)
4.00165016501613e+008	(1.71928101447872e+001dB,1.65931075968994e+002°)
4.00202520251988e+008	(1.71927779575837e+001dB,1.65929830365203e+002°)
4.00240024002363e+008	(1.71927457698855e+001dB,1.65928584785348e+002°)
4.00277527752738e+008	(1.71927135816929e+001dB,1.65927339229472e+002°)
4.00315031503113e+008	(1.71926813930056e+001dB,1.65926093697511e+002°)
4.00352535253488e+008	(1.71926492038250e+001dB,1.65924848189541e+002°)
4.00390039003863e+008	(1.71926170141506e+001dB,1.65923602705495e+002°)
4.00427542754238e+008	(1.71925848239835e+001dB,1.65922357245399e+002°)
4.00465046504613e+008	(1.71925526333238e+001dB,1.65921111809244e+002°)
4.00502550254988e+008	(1.71925204421714e+001dB,1.65919866397033e+002°)
4.00540054005363e+008	(1.71924882505274e+001dB,1.65918621008750e+002°)
4.00577557755738e+008	(1.71924560583917e+001dB,1.65917375644415e+002°)
4.00615061506113e+008	(1.71924238657654e+001dB,1.65916130304023e+002°)
4.00652565256488e+008	(1.71923916726479e+001dB,1.65914884987532e+002°)
4.00690069006863e+008	(1.71923594790407e+001dB,1.65913639694994e+002°)
4.00727572757238e+008	(1.71923272849437e+001dB,1.65912394426395e+002°)
4.00765076507613e+008	(1.71922950903564e+001dB,1.65911149181711e+002°)
4.00802580257988e+008	(1.71922628952805e+001dB,1.65909903960940e+002°)
4.00840084008363e+008	(1.71922306997164e+001dB,1.65908658764126e+002°)
4.00877587758739e+008	(1.71921985036634e+001dB,1.65907413591211e+002°)
4.00915091509114e+008	(1.71921663071224e+001dB,1.65906168442194e+002°)
4.00952595259489e+008	(1.71921341100946e+001dB,1.65904923317147e+002°)
4.00990099009864e+008	(1.71921019125792e+001dB,1.65903678215986e+002°)
4.01027602760239e+008	(1.71920697145769e+001dB,1.65902433138739e+002°)
4.01065106510614e+008	(1.71920375160891e+001dB,1.65901188085414e+002°)
4.01102610260989e+008	(1.71920053171143e+001dB,1.65899943055979e+002°)
4.01140114011364e+008	(1.71919731176550e+001dB,1.65898698050475e+002°)
4.01177617761739e+008	(1.71919409177098e+001dB,1.65897453068845e+002°)
4.01215121512114e+008	(1.71919087172805e+001dB,1.65896208111145e+002°)
4.01252625262489e+008	(1.71918765163668e+001dB,1.65894963177352e+002°)
4.01290129012864e+008	(1.71918443149683e+001dB,1.65893718267419e+002°)
4.01327632763239e+008	(1.71918121130873e+001dB,1.65892473381435e+002°)
4.01365136513614e+008	(1.71917799107225e+001dB,1.65891228519312e+002°)
4.01402640263989e+008	(1.71917477078754e+001dB,1.65889983681094e+002°)
4.01440144014364e+008	(1.71917155045457e+001dB,1.65888738866764e+002°)
4.01477647764739e+008	(1.71916833007347e+001dB,1.65887494076344e+002°)
4.01515151515114e+008	(1.71916510964414e+001dB,1.65886249309794e+002°)
4.01552655265489e+008	(1.71916188916669e+001dB,1.65885004567128e+002°)
4.01590159015864e+008	(1.71915866864117e+001dB,1.65883759848341e+002°)
4.01627662766239e+008	(1.71915544806765e+001dB,1.65882515153464e+002°)
4.01665166516614e+008	(1.71915222744609e+001dB,1.65881270482448e+002°)
4.01702670266989e+008	(1.71914900677656e+001dB,1.65880025835295e+002°)
4.01740174017364e+008	(1.71914578605913e+001dB,1.65878781212034e+002°)
4.01777677767739e+008	(1.71914256529387e+001dB,1.65877536612663e+002°)
4.01815181518114e+008	(1.71913934448071e+001dB,1.65876292037141e+002°)
4.01852685268489e+008	(1.71913612361976e+001dB,1.65875047485490e+002°)
4.01890189018864e+008	(1.71913290271103e+001dB,1.65873802957701e+002°)
4.01927692769239e+008	(1.71912968175461e+001dB,1.65872558453805e+002°)
4.01965196519614e+008	(1.71912646075052e+001dB,1.65871313973773e+002°)
4.02002700269989e+008	(1.71912323969877e+001dB,1.65870069517590e+002°)
4.02040204020365e+008	(1.71912001859940e+001dB,1.65868825085264e+002°)
4.02077707770740e+008	(1.71911679745242e+001dB,1.65867580676775e+002°)
4.02115211521115e+008	(1.71911357625797e+001dB,1.65866336292185e+002°)
4.02152715271490e+008	(1.71911035501601e+001dB,1.65865091931407e+002°)
4.02190219021865e+008	(1.71910713372668e+001dB,1.65863847594541e+002°)
4.02227722772240e+008	(1.71910391238986e+001dB,1.65862603281478e+002°)
4.02265226522615e+008	(1.71910069100572e+001dB,1.65861358992286e+002°)
4.02302730272990e+008	(1.71909746957422e+001dB,1.65860114726936e+002°)
4.02340234023365e+008	(1.71909424809546e+001dB,1.65858870485431e+002°)
4.02377737773740e+008	(1.71909102656941e+001dB,1.65857626267757e+002°)
4.02415241524115e+008	(1.71908780499616e+001dB,1.65856382073931e+002°)
4.02452745274490e+008	(1.71908458337576e+001dB,1.65855137903953e+002°)
4.02490249024865e+008	(1.71908136170819e+001dB,1.65853893757799e+002°)
4.02527752775240e+008	(1.71907813999354e+001dB,1.65852649635461e+002°)
4.02565256525615e+008	(1.71907491823184e+001dB,1.65851405536990e+002°)
4.02602760275990e+008	(1.71907169642318e+001dB,1.65850161462357e+002°)
4.02640264026365e+008	(1.71906847456745e+001dB,1.65848917411504e+002°)
4.02677767776740e+008	(1.71906525266482e+001dB,1.65847673384519e+002°)
4.02715271527115e+008	(1.71906203071533e+001dB,1.65846429381361e+002°)
4.02752775277490e+008	(1.71905880871893e+001dB,1.65845185401988e+002°)
4.02790279027865e+008	(1.71905558667573e+001dB,1.65843941446480e+002°)
4.02827782778240e+008	(1.71905236458579e+001dB,1.65842697514787e+002°)
4.02865286528615e+008	(1.71904914244910e+001dB,1.65841453606903e+002°)
4.02902790278990e+008	(1.71904592026569e+001dB,1.65840209722817e+002°)
4.02940294029365e+008	(1.71904269803555e+001dB,1.65838965862537e+002°)
4.02977797779740e+008	(1.71903947575888e+001dB,1.65837722026106e+002°)
4.03015301530115e+008	(1.71903625343561e+001dB,1.65836478213465e+002°)
4.03052805280490e+008	(1.71903303106578e+001dB,1.65835234424637e+002°)
4.03090309030865e+008	(1.71902980864949e+001dB,1.65833990659617e+002°)
4.03127812781240e+008	(1.71902658618670e+001dB,1.65832746918382e+002°)
4.03165316531616e+008	(1.71902336367749e+001dB,1.65831503200960e+002°)
4.03202820281991e+008	(1.71902014112188e+001dB,1.65830259507348e+002°)
4.03240324032366e+008	(1.71901691851993e+001dB,1.65829015837509e+002°)
4.03277827782741e+008	(1.71901369587169e+001dB,1.65827772191489e+002°)
4.03315331533116e+008	(1.71901047317716e+001dB,1.65826528569253e+002°)
4.03352835283491e+008	(1.71900725043640e+001dB,1.65825284970799e+002°)
4.03390339033866e+008	(1.71900402764946e+001dB,1.65824041396149e+002°)
4.03427842784241e+008	(1.71900080481639e+001dB,1.65822797845294e+002°)
4.03465346534616e+008	(1.71899758193719e+001dB,1.65821554318212e+002°)
4.03502850284991e+008	(1.71899435901189e+001dB,1.65820310814913e+002°)
4.03540354035366e+008	(1.71899113604058e+001dB,1.65819067335404e+002°)
4.03577857785741e+008	(1.71898791302327e+001dB,1.65817823879651e+002°)
