Freq.	V(vout2)/V(vin)
1.38388838883887e+008	(4.46870349465358e+001dB,-2.43426671869506e+001°)
1.38426342634262e+008	(4.46867371396989e+001dB,-2.43492282583881e+001°)
1.38463846384637e+008	(4.46864392755777e+001dB,-2.43557888168135e+001°)
1.38501350135012e+008	(4.46861413541943e+001dB,-2.43623488622891e+001°)
1.38538853885387e+008	(4.46858433755573e+001dB,-2.43689083948966e+001°)
1.38576357635762e+008	(4.46855453396873e+001dB,-2.43754674146454e+001°)
1.38613861386137e+008	(4.46852472465985e+001dB,-2.43820259216115e+001°)
1.38651365136512e+008	(4.46849490963040e+001dB,-2.43885839160026e+001°)
1.38688868886887e+008	(4.46846508888257e+001dB,-2.43951413976177e+001°)
1.38726372637262e+008	(4.46843526241776e+001dB,-2.44016983667015e+001°)
1.38763876387637e+008	(4.46840543023703e+001dB,-2.44082548233511e+001°)
1.38801380138012e+008	(4.46837559234246e+001dB,-2.44148107674944e+001°)
1.38838883888387e+008	(4.46834574873574e+001dB,-2.44213661992546e+001°)
1.38876387638762e+008	(4.46831589941811e+001dB,-2.44279211187815e+001°)
1.38913891389137e+008	(4.46828604439126e+001dB,-2.44344755260131e+001°)
1.38951395139512e+008	(4.46825618365710e+001dB,-2.44410294210248e+001°)
1.38988898889887e+008	(4.46822631721674e+001dB,-2.44475828039692e+001°)
1.39026402640262e+008	(4.46819644507208e+001dB,-2.44541356748340e+001°)
1.39063906390637e+008	(4.46816656722449e+001dB,-2.44606880336789e+001°)
1.39101410141012e+008	(4.46813668367558e+001dB,-2.44672398806812e+001°)
1.39138913891387e+008	(4.46810679442731e+001dB,-2.44737912157288e+001°)
1.39176417641762e+008	(4.46807689948074e+001dB,-2.44803420389721e+001°)
1.39213921392137e+008	(4.46804699883772e+001dB,-2.44868923505227e+001°)
1.39251425142512e+008	(4.46801709249999e+001dB,-2.44934421503612e+001°)
1.39288928892887e+008	(4.46798718046854e+001dB,-2.44999914386595e+001°)
1.39326432643262e+008	(4.46795726274571e+001dB,-2.45065402153524e+001°)
1.39363936393637e+008	(4.46792733933242e+001dB,-2.45130884805990e+001°)
1.39401440144012e+008	(4.46789741023120e+001dB,-2.45196362343400e+001°)
1.39438943894387e+008	(4.46786747544271e+001dB,-2.45261834767501e+001°)
1.39476447644763e+008	(4.46783753496844e+001dB,-2.45327302079420e+001°)
1.39513951395138e+008	(4.46780758881123e+001dB,-2.45392764277973e+001°)
1.39551455145513e+008	(4.46777763697114e+001dB,-2.45458221364819e+001°)
1.39588958895888e+008	(4.46774767945082e+001dB,-2.45523673341037e+001°)
1.39626462646263e+008	(4.46771771625123e+001dB,-2.45589120206553e+001°)
1.39663966396638e+008	(4.46768774737423e+001dB,-2.45654561962637e+001°)
1.39701470147013e+008	(4.46765777282173e+001dB,-2.45719998608718e+001°)
1.39738973897388e+008	(4.46762779259492e+001dB,-2.45785430146191e+001°)
1.39776477647763e+008	(4.46759780669517e+001dB,-2.45850856576388e+001°)
1.39813981398138e+008	(4.46756781512435e+001dB,-2.45916277898816e+001°)
1.39851485148513e+008	(4.46753781788380e+001dB,-2.45981694115010e+001°)
1.39888988898888e+008	(4.46750781497579e+001dB,-2.46047105224324e+001°)
1.39926492649263e+008	(4.46747780640157e+001dB,-2.46112511227559e+001°)
1.39963996399638e+008	(4.46744779216215e+001dB,-2.46177912127148e+001°)
1.40001500150013e+008	(4.46741777225988e+001dB,-2.46243307921921e+001°)
1.40039003900388e+008	(4.46738774669606e+001dB,-2.46308698612814e+001°)
1.40076507650763e+008	(4.46735771547221e+001dB,-2.46374084200741e+001°)
1.40114011401138e+008	(4.46732767858989e+001dB,-2.46439464686443e+001°)
1.40151515151513e+008	(4.46729763605076e+001dB,-2.46504840070196e+001°)
1.40189018901888e+008	(4.46726758785658e+001dB,-2.46570210352382e+001°)
1.40226522652263e+008	(4.46723753400847e+001dB,-2.46635575534795e+001°)
1.40264026402638e+008	(4.46720747450858e+001dB,-2.46700935616438e+001°)
1.40301530153013e+008	(4.46717740935802e+001dB,-2.46766290599104e+001°)
1.40339033903388e+008	(4.46714733855893e+001dB,-2.46831640482742e+001°)
1.40376537653763e+008	(4.46711726211244e+001dB,-2.46896985267883e+001°)
1.40414041404138e+008	(4.46708718002008e+001dB,-2.46962324955803e+001°)
1.40451545154513e+008	(4.46705709228377e+001dB,-2.47027659546869e+001°)
1.40489048904888e+008	(4.46702699890486e+001dB,-2.47092989041776e+001°)
1.40526552655263e+008	(4.46699689988488e+001dB,-2.47158313440536e+001°)
1.40564056405638e+008	(4.46696679522584e+001dB,-2.47223632744055e+001°)
1.40601560156013e+008	(4.46693668492910e+001dB,-2.47288946953090e+001°)
1.40639063906389e+008	(4.46690656899599e+001dB,-2.47354256068195e+001°)
1.40676567656764e+008	(4.46687644742828e+001dB,-2.47419560090485e+001°)
1.40714071407139e+008	(4.46684632022738e+001dB,-2.47484859019572e+001°)
1.40751575157514e+008	(4.46681618739533e+001dB,-2.47550152856644e+001°)
1.40789078907889e+008	(4.46678604893335e+001dB,-2.47615441601676e+001°)
1.40826582658264e+008	(4.46675590484287e+001dB,-2.47680725256519e+001°)
1.40864086408639e+008	(4.46672575512628e+001dB,-2.47746003820414e+001°)
1.40901590159014e+008	(4.46669559978435e+001dB,-2.47811277295071e+001°)
1.40939093909389e+008	(4.46666543881897e+001dB,-2.47876545680689e+001°)
1.40976597659764e+008	(4.46663527223158e+001dB,-2.47941808977056e+001°)
1.41014101410139e+008	(4.46660510002375e+001dB,-2.48007067186378e+001°)
1.41051605160514e+008	(4.46657492219777e+001dB,-2.48072320306978e+001°)
1.41089108910889e+008	(4.46654473875416e+001dB,-2.48137568342003e+001°)
1.41126612661264e+008	(4.46651454969483e+001dB,-2.48202811290739e+001°)
1.41164116411639e+008	(4.46648435502177e+001dB,-2.48268049153459e+001°)
1.41201620162014e+008	(4.46645415473661e+001dB,-2.48333281931110e+001°)
1.41239123912389e+008	(4.46642394884044e+001dB,-2.48398509624737e+001°)
1.41276627662764e+008	(4.46639373733487e+001dB,-2.48463732234776e+001°)
1.41314131413139e+008	(4.46636352022181e+001dB,-2.48528949761083e+001°)
1.41351635163514e+008	(4.46633329750286e+001dB,-2.48594162204687e+001°)
1.41389138913889e+008	(4.46630306917922e+001dB,-2.48659369566604e+001°)
1.41426642664264e+008	(4.46627283525296e+001dB,-2.48724571846834e+001°)
1.41464146414639e+008	(4.46624259572511e+001dB,-2.48789769046487e+001°)
1.41501650165014e+008	(4.46621235059745e+001dB,-2.48854961166152e+001°)
1.41539153915389e+008	(4.46618209987219e+001dB,-2.48920148205330e+001°)
1.41576657665764e+008	(4.46615184355002e+001dB,-2.48985330165994e+001°)
1.41614161416139e+008	(4.46612158163280e+001dB,-2.49050507048414e+001°)
1.41651665166514e+008	(4.46609131412247e+001dB,-2.49115678852104e+001°)
1.41689168916889e+008	(4.46606104102048e+001dB,-2.49180845578423e+001°)
1.41726672667264e+008	(4.46603076232788e+001dB,-2.49246007228680e+001°)
1.41764176417639e+008	(4.46600047804744e+001dB,-2.49311163801922e+001°)
1.41801680168015e+008	(4.46597018817929e+001dB,-2.49376315300081e+001°)
1.41839183918390e+008	(4.46593989272595e+001dB,-2.49441461723229e+001°)
1.41876687668765e+008	(4.46590959168906e+001dB,-2.49506603071369e+001°)
1.41914191419140e+008	(4.46587928506959e+001dB,-2.49571739345890e+001°)
1.41951695169515e+008	(4.46584897286921e+001dB,-2.49636870548094e+001°)
1.41989198919890e+008	(4.46581865508995e+001dB,-2.49701996676731e+001°)
1.42026702670265e+008	(4.46578833173322e+001dB,-2.49767117732996e+001°)
1.42064206420640e+008	(4.46575800280053e+001dB,-2.49832233718219e+001°)
1.42101710171015e+008	(4.46572766829336e+001dB,-2.49897344632264e+001°)
1.42139213921390e+008	(4.46569732821390e+001dB,-2.49962450475555e+001°)
1.42176717671765e+008	(4.46566698256282e+001dB,-2.50027551249929e+001°)
1.42214221422140e+008	(4.46563663134247e+001dB,-2.50092646953911e+001°)
1.42251725172515e+008	(4.46560627455402e+001dB,-2.50157737589518e+001°)
1.42289228922890e+008	(4.46557591219917e+001dB,-2.50222823157335e+001°)
1.42326732673265e+008	(4.46554554427949e+001dB,-2.50287903657607e+001°)
1.42364236423640e+008	(4.46551517079641e+001dB,-2.50352979090613e+001°)
1.42401740174015e+008	(4.46548479175186e+001dB,-2.50418049457339e+001°)
1.42439243924390e+008	(4.46545440714708e+001dB,-2.50483114758298e+001°)
1.42476747674765e+008	(4.46542401698392e+001dB,-2.50548174993905e+001°)
1.42514251425140e+008	(4.46539362126413e+001dB,-2.50613230164365e+001°)
1.42551755175515e+008	(4.46536321998871e+001dB,-2.50678280271095e+001°)
1.42589258925890e+008	(4.46533281315946e+001dB,-2.50743325314518e+001°)
1.42626762676265e+008	(4.46530240077803e+001dB,-2.50808365295273e+001°)
1.42664266426640e+008	(4.46527198284643e+001dB,-2.50873400212454e+001°)
1.42701770177015e+008	(4.46524155936559e+001dB,-2.50938430068307e+001°)
1.42739273927390e+008	(4.46521113033759e+001dB,-2.51003454862564e+001°)
1.42776777677765e+008	(4.46518069576369e+001dB,-2.51068474596439e+001°)
1.42814281428140e+008	(4.46515025564537e+001dB,-2.51133489270224e+001°)
1.42851785178515e+008	(4.46511980998448e+001dB,-2.51198498884033e+001°)
1.42889288928890e+008	(4.46508935878259e+001dB,-2.51263503438853e+001°)
1.42926792679266e+008	(4.46505890204109e+001dB,-2.51328502934862e+001°)
1.42964296429641e+008	(4.46502843976183e+001dB,-2.51393497373421e+001°)
1.43001800180016e+008	(4.46499797194624e+001dB,-2.51458486754869e+001°)
1.43039303930391e+008	(4.46496749859618e+001dB,-2.51523471078736e+001°)
1.43076807680766e+008	(4.46493701971278e+001dB,-2.51588450346316e+001°)
1.43114311431141e+008	(4.46490653529776e+001dB,-2.51653424558968e+001°)
1.43151815181516e+008	(4.46487604535270e+001dB,-2.51718393715889e+001°)
1.43189318931891e+008	(4.46484554987930e+001dB,-2.51783357818608e+001°)
1.43226822682266e+008	(4.46481504887937e+001dB,-2.51848316866611e+001°)
1.43264326432641e+008	(4.46478454235416e+001dB,-2.51913270861346e+001°)
1.43301830183016e+008	(4.46475403030513e+001dB,-2.51978219803486e+001°)
1.43339333933391e+008	(4.46472351273393e+001dB,-2.52043163693229e+001°)
1.43376837683766e+008	(4.46469298964250e+001dB,-2.52108102530777e+001°)
1.43414341434141e+008	(4.46466246103248e+001dB,-2.52173036316667e+001°)
1.43451845184516e+008	(4.46463192690466e+001dB,-2.52237965053005e+001°)
1.43489348934891e+008	(4.46460138726153e+001dB,-2.52302888737945e+001°)
1.43526852685266e+008	(4.46457084210403e+001dB,-2.52367807374056e+001°)
1.43564356435641e+008	(4.46454029143399e+001dB,-2.52432720960521e+001°)
1.43601860186016e+008	(4.46450973525307e+001dB,-2.52497629498755e+001°)
1.43639363936391e+008	(4.46447917356276e+001dB,-2.52562532989052e+001°)
1.43676867686766e+008	(4.46444860636436e+001dB,-2.52627431432151e+001°)
1.43714371437141e+008	(4.46441803366043e+001dB,-2.52692324827724e+001°)
1.43751875187516e+008	(4.46438745545132e+001dB,-2.52757213177418e+001°)
1.43789378937891e+008	(4.46435687173930e+001dB,-2.52822096481020e+001°)
1.43826882688266e+008	(4.46432628252586e+001dB,-2.52886974739588e+001°)
1.43864386438641e+008	(4.46429568781257e+001dB,-2.52951847953106e+001°)
1.43901890189016e+008	(4.46426508760081e+001dB,-2.53016716123084e+001°)
1.43939393939391e+008	(4.46423448189254e+001dB,-2.53081579248954e+001°)
1.43976897689766e+008	(4.46420387068938e+001dB,-2.53146437331186e+001°)
1.44014401440141e+008	(4.46417325399200e+001dB,-2.53211290372098e+001°)
1.44051905190516e+008	(4.46414263180316e+001dB,-2.53276138370211e+001°)
1.44089408940892e+008	(4.46411200412403e+001dB,-2.53340981327142e+001°)
1.44126912691267e+008	(4.46408137095573e+001dB,-2.53405819243315e+001°)
1.44164416441642e+008	(4.46405073230022e+001dB,-2.53470652119206e+001°)
1.44201920192017e+008	(4.46402008815956e+001dB,-2.53535479954372e+001°)
1.44239423942392e+008	(4.46398943853433e+001dB,-2.53600302750667e+001°)
1.44276927692767e+008	(4.46395878342707e+001dB,-2.53665120508495e+001°)
1.44314431443142e+008	(4.46392812283858e+001dB,-2.53729933227880e+001°)
1.44351935193517e+008	(4.46389745677105e+001dB,-2.53794740909784e+001°)
1.44389438943892e+008	(4.46386678522569e+001dB,-2.53859543554295e+001°)
1.44426942694267e+008	(4.46383610820451e+001dB,-2.53924341161687e+001°)
1.44464446444642e+008	(4.46380542570824e+001dB,-2.53989133733810e+001°)
1.44501950195017e+008	(4.46377473773940e+001dB,-2.54053921269826e+001°)
1.44539453945392e+008	(4.46374404429929e+001dB,-2.54118703770602e+001°)
1.44576957695767e+008	(4.46371334538915e+001dB,-2.54183481238059e+001°)
1.44614461446142e+008	(4.46368264101035e+001dB,-2.54248253670539e+001°)
1.44651965196517e+008	(4.46365193116561e+001dB,-2.54313021070068e+001°)
1.44689468946892e+008	(4.46362121585557e+001dB,-2.54377783435830e+001°)
1.44726972697267e+008	(4.46359049508199e+001dB,-2.54442540770089e+001°)
1.44764476447642e+008	(4.46355976884680e+001dB,-2.54507293072574e+001°)
1.44801980198017e+008	(4.46352903715076e+001dB,-2.54572040343576e+001°)
1.44839483948392e+008	(4.46349829999643e+001dB,-2.54636782583530e+001°)
1.44876987698767e+008	(4.46346755738483e+001dB,-2.54701519793254e+001°)
1.44914491449142e+008	(4.46343680931774e+001dB,-2.54766251973488e+001°)
1.44951995199517e+008	(4.46340605579676e+001dB,-2.54830979124320e+001°)
1.44989498949892e+008	(4.46337529682301e+001dB,-2.54895701246617e+001°)
1.45027002700267e+008	(4.46334453239889e+001dB,-2.54960418340509e+001°)
1.45064506450642e+008	(4.46331376252527e+001dB,-2.55025130407119e+001°)
1.45102010201017e+008	(4.46328298720391e+001dB,-2.55089837446505e+001°)
1.45139513951392e+008	(4.46325220643704e+001dB,-2.55154539459049e+001°)
1.45177017701767e+008	(4.46322142022531e+001dB,-2.55219236445656e+001°)
1.45214521452142e+008	(4.46319062857072e+001dB,-2.55283928406908e+001°)
1.45252025202518e+008	(4.46315983147463e+001dB,-2.55348615343132e+001°)
1.45289528952893e+008	(4.46312902893893e+001dB,-2.55413297254561e+001°)
1.45327032703268e+008	(4.46309822096523e+001dB,-2.55477974142047e+001°)
1.45364536453643e+008	(4.46306740755471e+001dB,-2.55542646006330e+001°)
1.45402040204018e+008	(4.46303658870924e+001dB,-2.55607312847617e+001°)
1.45439543954393e+008	(4.46300576443051e+001dB,-2.55671974666647e+001°)
1.45477047704768e+008	(4.46297493471989e+001dB,-2.55736631463188e+001°)
1.45514551455143e+008	(4.46294409957898e+001dB,-2.55801283238889e+001°)
1.45552055205518e+008	(4.46291325900950e+001dB,-2.55865929993575e+001°)
1.45589558955893e+008	(4.46288241301284e+001dB,-2.55930571727938e+001°)
1.45627062706268e+008	(4.46285156159051e+001dB,-2.55995208442665e+001°)
1.45664566456643e+008	(4.46282070474474e+001dB,-2.56059840137548e+001°)
1.45702070207018e+008	(4.46278984247634e+001dB,-2.56124466813527e+001°)
1.45739573957393e+008	(4.46275897478717e+001dB,-2.56189088471980e+001°)
1.45777077707768e+008	(4.46272810167895e+001dB,-2.56253705112280e+001°)
1.45814581458143e+008	(4.46269722315282e+001dB,-2.56318316735342e+001°)
1.45852085208518e+008	(4.46266633921061e+001dB,-2.56382923341714e+001°)
1.45889588958893e+008	(4.46263544985455e+001dB,-2.56447524931188e+001°)
1.45927092709268e+008	(4.46260455508504e+001dB,-2.56512121506174e+001°)
1.45964596459643e+008	(4.46257365490454e+001dB,-2.56576713064827e+001°)
1.46002100210018e+008	(4.46254274931463e+001dB,-2.56641299609099e+001°)
1.46039603960393e+008	(4.46251183831626e+001dB,-2.56705881139003e+001°)
1.46077107710768e+008	(4.46248092191122e+001dB,-2.56770457656047e+001°)
1.46114611461143e+008	(4.46245000010145e+001dB,-2.56835029159344e+001°)
1.46152115211518e+008	(4.46241907288840e+001dB,-2.56899595649678e+001°)
1.46189618961893e+008	(4.46238814027338e+001dB,-2.56964157128233e+001°)
1.46227122712268e+008	(4.46235720225836e+001dB,-2.57028713594918e+001°)
1.46264626462643e+008	(4.46232625884419e+001dB,-2.57093265050762e+001°)
1.46302130213018e+008	(4.46229531003340e+001dB,-2.57157811495873e+001°)
1.46339633963393e+008	(4.46226435582707e+001dB,-2.57222352930722e+001°)
1.46377137713768e+008	(4.46223339622697e+001dB,-2.57286889355872e+001°)
1.46414641464144e+008	(4.46220243123432e+001dB,-2.57351420771854e+001°)
1.46452145214519e+008	(4.46217146085093e+001dB,-2.57415947179808e+001°)
1.46489648964894e+008	(4.46214048507914e+001dB,-2.57480468577694e+001°)
1.46527152715269e+008	(4.46210950391865e+001dB,-2.57544984970374e+001°)
1.46564656465644e+008	(4.46207851737253e+001dB,-2.57609496355271e+001°)
1.46602160216019e+008	(4.46204752544239e+001dB,-2.57674002733079e+001°)
1.46639663966394e+008	(4.46201652812911e+001dB,-2.57738504104898e+001°)
1.46677167716769e+008	(4.46198552543474e+001dB,-2.57803000471045e+001°)
1.46714671467144e+008	(4.46195451736036e+001dB,-2.57867491832194e+001°)
1.46752175217519e+008	(4.46192350390868e+001dB,-2.57931978188336e+001°)
1.46789678967894e+008	(4.46189248507985e+001dB,-2.57996459540436e+001°)
1.46827182718269e+008	(4.46186146087631e+001dB,-2.58060935889310e+001°)
1.46864686468644e+008	(4.46183043129907e+001dB,-2.58125407234802e+001°)
1.46902190219019e+008	(4.46179939635028e+001dB,-2.58189873577681e+001°)
1.46939693969394e+008	(4.46176835603169e+001dB,-2.58254334918337e+001°)
1.46977197719769e+008	(4.46173731034386e+001dB,-2.58318791257657e+001°)
1.47014701470144e+008	(4.46170625928931e+001dB,-2.58383242596022e+001°)
1.47052205220519e+008	(4.46167520286927e+001dB,-2.58447688933308e+001°)
1.47089708970894e+008	(4.46164414108566e+001dB,-2.58512130269838e+001°)
1.47127212721269e+008	(4.46161307393924e+001dB,-2.58576566607654e+001°)
1.47164716471644e+008	(4.46158200143241e+001dB,-2.58640997946030e+001°)
1.47202220222019e+008	(4.46155092356638e+001dB,-2.58705424285481e+001°)
1.47239723972394e+008	(4.46151984034274e+001dB,-2.58769845626854e+001°)
1.47277227722769e+008	(4.46148875176321e+001dB,-2.58834261970670e+001°)
1.47314731473144e+008	(4.46145765782923e+001dB,-2.58898673317102e+001°)
1.47352235223519e+008	(4.46142655854206e+001dB,-2.58963079667959e+001°)
1.47389738973894e+008	(4.46139545390446e+001dB,-2.59027481020817e+001°)
1.47427242724269e+008	(4.46136434391692e+001dB,-2.59091877378446e+001°)
1.47464746474644e+008	(4.46133322858095e+001dB,-2.59156268741371e+001°)
1.47502250225019e+008	(4.46130210789836e+001dB,-2.59220655109773e+001°)
1.47539753975394e+008	(4.46127098187146e+001dB,-2.59285036482823e+001°)
1.47577257725770e+008	(4.46123985050069e+001dB,-2.59349412862624e+001°)
1.47614761476145e+008	(4.46120871378856e+001dB,-2.59413784248994e+001°)
1.47652265226520e+008	(4.46117757173600e+001dB,-2.59478150643167e+001°)
1.47689768976895e+008	(4.46114642434496e+001dB,-2.59542512044157e+001°)
1.47727272727270e+008	(4.46111527161684e+001dB,-2.59606868453488e+001°)
1.47764776477645e+008	(4.46108411355327e+001dB,-2.59671219871759e+001°)
1.47802280228020e+008	(4.46105295015575e+001dB,-2.59735566298973e+001°)
1.47839783978395e+008	(4.46102178142581e+001dB,-2.59799907736471e+001°)
1.47877287728770e+008	(4.46099060736536e+001dB,-2.59864244183455e+001°)
1.47914791479145e+008	(4.46095942797580e+001dB,-2.59928575640901e+001°)
1.47952295229520e+008	(4.46092824325869e+001dB,-2.59992902109303e+001°)
1.47989798979895e+008	(4.46089705321550e+001dB,-2.60057223589690e+001°)
1.48027302730270e+008	(4.46086585784781e+001dB,-2.60121540081873e+001°)
1.48064806480645e+008	(4.46083465715743e+001dB,-2.60185851586811e+001°)
1.48102310231020e+008	(4.46080345114583e+001dB,-2.60250158104389e+001°)
